doc	group	acl	acl:relcl	advcl	advmod	amod	appos	aux	aux:pass	case	cc	ccomp	compound	conj	cop	csubj	csubj:pass	det	discourse	fixed	flat	flat:foreign	flat:name	iobj	mark	nmod	nsubj	nsubj:pass	nummod	nummod:gov	obj	obl	orphan	parataxis	xcomp	Non-projective sentences	Non-projectivity	Average out-degree	Max out-degree	Number of communities	Average community size	Average path length	Density	Diameter	MHD	MDD
RU_4_42_1	learner	0.0124962148	0.0082190595	0.0112397012	0.0779443308	0.1317544162	0.0132717655	0.002653486	0.0011520737	0.103286793	0.0261903841	0.0090256202	0	0.0293542511	0.0056750299	0.0038055597	0	0.0353027943	0.0160175413	0.0126721256	0.0010405827	0.0064516129	0.002016129	0.0086165655	0.0201739699	0.1657130563	0.0980158605	0.0081029186	0.008581429	0.0063060878	0.0613823603	0.0892164974	0	0.0069609616	0.0173608216	0.064516129	0.005483871	0.9389514647	3.9032258065	4.5161290323	4.580952381	2.807553925	0.0610485353	6.6774193548	4.1412596212	1.4179294715
RU_1_128_1	learner	0.0280026007	0.004784689	0.0104460757	0.0180218332	0.0989875273	0.011038961	0	0.007740448	0.1515922003	0.0232047364	0.0089839572	0	0.0167112299	0.0101010101	0	0	0.0442461099	0.0075757576	0	0	0	0.011038961	0.0053475936	0.0398437007	0.1774901594	0.1104821915	0	0.0230375365	0.0045454545	0.0449962211	0.1110005513	0	0	0.030780494	0	0	0.9453479101	4.0909090909	4.1818181818	4.9893939394	2.9115247629	0.0546520899	7.0909090909	4.211108755	1.6093061939
RU_1_80_1	learner	0.036816949	0.0274878032	0	0.0611200585	0.0895018947	0.0264653784	0	0	0.0712365438	0.0262380754	0.0078674948	0.0098605099	0.0434087315	0	0	0	0.085569186	0.0617094862	0.0093037215	0.0028571429	0.0026455026	0.0278571429	0.0068471833	0.0158040028	0.0937793633	0.1305047069	0.0057510927	0.0114285714	0.0031055901	0.0158082223	0.1169317094	0	0.0068471833	0.0032467532	0.1428571429	0.0111506141	0.918077015	3.3571428571	3.8571428571	4.1595238095	2.6493115954	0.081922985	6.1428571429	3.8467971176	0.9880652305
RU_1_303_1	learner	0.0292231127	0.0118063754	0.0051136364	0.0132575758	0.1147818066	0.0016835017	0	0	0.137739715	0.0076457213	0.0154060982	0	0.0092690979	0	0	0	0.0227786103	0	0.0123647186	0.0021645022	0.0056397306	0.0041322314	0.0122204185	0.0271936162	0.2376035036	0.0950257185	0.010016835	0.027420307	0	0.0600673712	0.1116760925	0	0.0041322314	0.021637472	0	0	0.9379464195	3.3181818182	4.2272727273	4.2022727273	2.6710166308	0.0620535805	6.3181818182	3.9152545897	1.0345168436
RU_1_130_1	learner	0.012596969	0.0067501943	0.0087024087	0.0298974228	0.1521848905	0	0	0.0093873518	0.1540696396	0.044093834	0.0027777778	0.0010683761	0.0672202041	0.0027777778	0.0037878788	0	0.0175056969	0.004126409	0.0073514449	0.0018115942	0	0.0054347826	0.0012254902	0.0356877181	0.1023139599	0.1090898136	0.0079861111	0.0254516176	0.0150925926	0.036294177	0.1078908127	0	0.0137637018	0.0136593526	0.0416666667	0.0069444444	0.9280631573	3.7083333333	4.1666666667	4.1695436508	2.4223053817	0.0719368427	5.4583333333	3.5449094623	1.207670065
RU_1_262_1	learner	0.0088105413	0.0118045318	0.0091934792	0.0686108982	0.084290296	0.0102823657	0.0061177249	0	0.1494635915	0.0270670562	0.0075308642	0	0.0330194372	0.0112432012	0.0061904762	0	0.0491241133	0.0232353232	0.0301432981	0	0.005308642	0.0068101435	0.0056944444	0.0159435626	0.1312584329	0.0889053106	0.01	0.0099206349	0	0.0321466155	0.1169173169	0	0.0271325492	0.0138351493	0.1111111111	0.0059380032	0.9379790488	3.9444444444	4.1666666667	4.5667989418	2.4717247803	0.0620209512	5.7222222222	3.5885191477	1.3874934325
RU_1_312_1	learner	0.0080648229	0.0193566533	0.0148444785	0.0482140948	0.1347771426	0.0133002455	0.001678736	0.0075941245	0.1146025428	0.0277954408	0.0090629235	0	0.0350108854	0.0126093294	0.0032485947	0	0.0271668073	0.0071909336	0.0084561297	0.0087629208	0	0.0038570452	0.0012755102	0.0260914869	0.1465445115	0.105879073	0.0034013605	0.0246248807	0.0042850474	0.0475321359	0.1047668052	0	0.013390755	0.0166145825	0.0612244898	0.0111130166	0.9264659628	3.4285714286	3.9387755102	4.2952137998	2.5940872715	0.0735340372	6.0408163265	3.750490359	1.0296161236
RU_3_14_1	learner	0.0143290043	0.0097541311	0.0052933718	0.0359658851	0.1352675876	0.0479212501	0.0010449321	0.0055229717	0.1168660458	0.0410035385	0.0011223345	0	0.048729197	0.0176767677	0.0011223345	0	0.0314229708	0.0126496477	0.0043294799	0.0029370629	0.0024242424	0.0109640835	0.0029656524	0.0094743484	0.144478848	0.098513012	0.0044034016	0.0290492677	0.004322591	0.0268340271	0.1116696082	0	0.0088277488	0.0131146559	0.0303030303	0.0007215007	0.9254516324	3.8484848485	4.2727272727	4.9265512266	2.7160282418	0.0745483676	6.4545454546	3.955591865	1.2597086288
RU_1_314_1	learner	0.0151798146	0.0145693425	0.0101913592	0.0342475257	0.1083739929	0.0132600807	0.0020168067	0.0059990604	0.102750454	0.032549804	0.014506842	0	0.0458539097	0.0161502101	0.0114705882	0	0.0257115939	0.0256410256	0.0066805469	0	0.0007739938	0.0267120459	0.016542602	0.01695845	0.15428755	0.0973310575	0.0042344081	0.0158539582	0.0026481857	0.0472815084	0.0869289757	0	0.0244413474	0.0208529602	0	0	0.9435329296	3.8529411765	4.7352941177	4.7569327731	3.0226319423	0.0564670704	7.5294117647	4.3673550553	1.1088407611
RU_1_289_1	learner	0.0072379032	0.0098464912	0.0201969603	0.0631729331	0.0880964183	0.0029411765	0.0051315789	0.00625	0.1009154946	0.0359458711	0.0114777328	0	0.0470386905	0.0295928122	0.0100961538	0	0.0320580899	0.0256490521	0.0071078431	0	0	0	0.0020833333	0.0197035392	0.0815533865	0.1409943494	0.00625	0.0154411765	0	0.0402843541	0.1379160785	0	0.0308390937	0.0221794872	0.05	0.0015625	0.8997684067	3.6	3.45	3.9628571429	2.2797357704	0.1002315933	5.05	3.2827040546	0.904132757
RU_1_270_1	learner	0.0045977011	0.0070961718	0.012767094	0.0396285314	0.1750926811	0	0	0	0.1163686061	0.0350359018	0.003030303	0	0.0517282335	0	0.0069518717	0	0.0272631392	0.0055944056	0.0125585457	0	0.0287636739	0	0.012145749	0.0051136364	0.1809961549	0.0715341391	0.0051282051	0.0198827839	0.0074270557	0.0331767579	0.1004054995	0	0.0067307692	0.0309823893	0.1333333333	0.0097125097	0.9464152562	3.6666666667	4.4	4.8171428571	2.7809718604	0.0535847438	6.8666666667	4.0540134665	1.2671264036
RU_1_65_1	learner	0.0076900883	0.0055717884	0.0046798565	0.0166966822	0.1544270089	0.0213484764	0.0003631082	0.0008818342	0.1294764359	0.0471535581	0	0	0.0825099795	0	0.0012051734	0	0.0046412778	0	0.0033544282	0	0.0032543931	0	0.000837942	0.0023696774	0.194037999	0.0658272993	0.0057875047	0.0937403422	0.0110724295	0.01822018	0.1103287847	0	0.0125516502	0.001972102	0.024691358	0.0008524397	0.9420143203	3.8024691358	4.4444444444	4.5680727023	2.6353205444	0.0579856797	6.3209876543	3.7845651386	1.210917959
RU_1_309_1	learner	0.011047619	0.0033333333	0.0117748918	0.050590542	0.0873807119	0.0332698413	0	0	0.1258874332	0.0279159388	0.0348394598	0	0.052282689	0.0023809524	0	0	0.0492243867	0.0214285714	0	0	0	0.005047619	0.0037037037	0.051250943	0.1369787094	0.1170457837	0	0.0026666667	0	0.0125685426	0.133138275	0	0.0047619048	0.0214814815	0	0	0.9346909585	3.8666666667	4.2666666667	4.3644444444	2.5707242358	0.0653090415	5.8	3.8092554492	1.4689964811
RU_3_6_1	learner	0.0029239766	0.0126794258	0.0070175439	0.0237487659	0.0790471735	0.0039392463	0	0	0.1514017516	0.0236782601	0.0065789474	0	0.0282266681	0.0087719298	0.0054344616	0	0.051854067	0.0207454664	0.0125313283	0	0	0	0.004784689	0.009502924	0.2050033916	0.0912840814	0.0311004785	0.0366467516	0	0.0552954976	0.1140202953	0	0.0104934052	0.0032894737	0.1052631579	0.0092667566	0.9053202427	3.1052631579	3.5789473684	4.0131578947	2.4289682359	0.0946797573	5.6315789474	3.4505063721	0.9351212379
RU_1_129_1	learner	0.0082452919	0.0143331706	0.0245840998	0.0589850244	0.0967568977	0.0087319337	0.0119825708	0.0045248869	0.1196710036	0.0276107212	0.0081588613	0	0.0277193456	0.0087319337	0.0078175061	0	0.0292927547	0.0063477587	0.0171001299	0	0.0045248869	0.0070605887	0.0013679891	0.0377044187	0.1027429907	0.1197807228	0	0.0241626714	0.0096774194	0.0313036375	0.1404778617	0	0.0328230365	0.0077798861	0.0588235294	0.0103806228	0.939635934	4.3529411765	4.1176470588	5.1369747899	2.6709807908	0.060364066	6.1176470588	3.9789326904	1.2658064506
RU_1_317_1	learner	0.0078696742	0.0087301587	0.0050952381	0.0432420357	0.0992331995	0.004047619	0.0035714286	0.0080409357	0.1386435845	0.0585739027	0.0035931174	0	0.076709057	0.0161111111	0.0026282051	0	0.0140601504	0.0061996337	0.0279573292	0	0	0.004047619	0.0190659341	0.0173675535	0.1482387145	0.0947497035	0.0123809524	0.0198076923	0.0126315789	0.0288345543	0.0890781528	0	0.005970696	0.0235204678	0	0	0.93084473	3.4	4.1	4.3808333333	2.7042305887	0.06915527	6.25	3.9521070216	1.2926584731
RU_4_40_1	learner	0.0187692995	0.0081288219	0.0205224391	0.0589532867	0.1602988688	0.0043365113	0.0033801934	0.003871528	0.1054796709	0.0393521524	0.0102867939	0.0015004657	0.0433416166	0.0098125312	0.002974232	0	0.0238749023	0.0074608663	0.0126041529	0	0	0.0014896978	0.0039550644	0.0387744177	0.1323893262	0.0908945182	0.0032935563	0.0052767808	0.003091831	0.0434437384	0.1044860191	8.30564784053E-05	0.0169607037	0.0209129573	0.0418604651	0.0040175766	0.9422528009	3.9790697674	4.5906976744	4.6716011443	2.7942027508	0.0577471991	6.6953488372	4.087371239	1.2877163417
RU_1_36_1	learner	0.0120777027	0.0133928571	0.0220238095	0.0058277027	0.163578668	0.0585545367	0.00625	0	0.0954054054	0.0303812741	0	0	0.0561735843	0.0058277027	0	0	0.0241369048	0.003125	0.0196074646	0	0	0.0081081081	0.003125	0.0355896075	0.1169956564	0.0935376448	0.0300595238	0.0160955598	0	0.0324646075	0.1310062741	0	0.0108277027	0.0058277027	0.1	0.0025	0.936018107	4.1	3.9	4.8816666667	2.5145926747	0.063981893	5.9	3.6575925032	1.3690604891
RU_4_34_1	learner	0.0158635299	0.0017218357	0.0121301548	0.0787453766	0.1234908345	0.0093681917	0	0.0011534025	0.1115138996	0.0432981875	0.0075288723	0.0005941771	0.047972208	0.0028670231	0.0019607843	0	0.0220839701	0.0112272872	0.0141514085	0	0	0.0062091503	0.0013071895	0.0329955991	0.1599490953	0.1020775284	0.0050731404	0.0253095406	0.0010319917	0.0245826951	0.0967641306	0	0.0176074261	0.0214213696	0.0784313725	0.0076247282	0.9286916413	3.4705882353	4	4.5763772176	2.6209127964	0.0713083587	6.0784313726	3.8071166008	1.0617461305
RU_1_136_1	learner	0.0067343323	0.0071595275	0.0267527342	0.0668557528	0.0710281362	0.0083901022	0.0102057429	0.0041501976	0.0781838281	0.0459328956	0.0185282954	0	0.0602073024	0.0078312629	0.0062660906	0	0.036924234	0.0153947724	0.0065254346	0.0217391304	0.0027173913	0.0069875776	0.0124426206	0.046967108	0.1040692283	0.1221764375	0.0049059321	0.0377020743	0	0.0543162503	0.066161489	0	0.0208948174	0.0218493015	0.0869565217	0.0106271574	0.9303744235	4	4.5217391304	4.6565217391	2.7182211968	0.0696255765	6.2608695652	3.9945371598	1.150800369
RU_1_49_1	learner	0.0111300471	0.0107722067	0.0113108204	0.0736707471	0.1576876434	0.0060994561	0.0018491853	0.0034401709	0.09530581	0.0375961067	0.0070984915	0	0.055591387	0.0052041637	0.001714694	0	0.0294278083	0.0071157601	0.0092396071	0	0	0.0047008547	0.0053155819	0.0182549779	0.0961632751	0.121948383	0.0086124116	0.0068591753	0.007104964	0.0615868173	0.0999766049	0	0.0106633796	0.0345594693	0.0153846154	0.001048951	0.9155561229	3.5538461539	3.7076923077	4.0922222222	2.3344510705	0.0844438771	5.1846153846	3.396037612	1.1423271398
RU_1_79_1	learner	0.0154807611	0.011029155	0.020256634	0.072124574	0.0912651068	0.0066320646	0.0062026378	0.0024509804	0.0741567116	0.0427156759	0.0120773542	0	0.0508370987	0.0024509804	0.0126368171	0	0.0329969894	0.0122039725	0.0053688142	0	0	0.0049019608	0.0126992405	0.0295576649	0.1238349144	0.1079194511	0.0021008403	0.0055610479	0.0115546218	0.0754394015	0.1152134175	0	0.0294594384	0.0108716732	0.0588235294	0.0051247772	0.9293095776	3.7058823529	3.5882352941	4.6524509804	2.4603051876	0.0706904224	5.7058823529	3.5446999622	0.9318344278
RU_3_5_1	learner	0.0176015697	0.0015948963	0.0094804759	0.0255524264	0.0910032465	0.0039201452	0.004048583	0.0043859649	0.162039366	0.0439550378	0.007484544	0	0.0725708625	0.0033889602	0.0030985791	0	0.0309809165	0.0178005027	0.0460262744	0	0	0.0029239766	0	0.032765406	0.1267611386	0.0888048057	0.0063795853	0.0224496325	0.0022883295	0.0414851279	0.1176065419	0	0.0113147755	0.0022883295	0.1052631579	0.0080049089	0.941933721	4.3157894737	4.8421052632	4.6873205742	2.8927437353	0.058066279	6.8947368421	4.2439025001	1.4837696255
RU_3_8_1	learner	0.0023255814	0.01716144	0.0155290446	0.0772462163	0.0400550354	0.0125	0.0090909091	0.0101731602	0.0981502735	0.0359101815	0.0141414141	0	0.0543149518	0.003030303	0.0124987416	0	0.0396415987	0	0	0	0	0.0180555556	0	0.0343216215	0.1088517652	0.1338106145	0	0	0.0023255814	0.0653798785	0.1485074164	0	0.0368055556	0.0101731602	0	0	0.917536075	3.9	4.2	3.9345238095	2.4232123833	0.082463925	5.4	3.5087360734	1.0496078308
RU_1_228_1	learner	0.0217258482	0.0118115802	0.0026666667	0.0254783378	0.1362955176	0.0108148148	0	0.0114452799	0.1434803357	0.0211894103	0.0074074074	0	0.0425555282	0.0089285714	0.0047619048	0	0.0204256312	0.0022988506	0.0079532164	0.0066666667	0	0.0044444444	0.003030303	0.0100740741	0.1674533518	0.081414688	0.0051282051	0.0207017544	0.0086369771	0.064955573	0.1354514176	0	0	0.0128036437	0	0	0.9432800244	3.3333333333	4.2666666667	4.6166666667	3.0157410652	0.0567199756	7.3333333333	4.4089991857	0.9694761211
RU_1_6_1	learner	0.0265137781	0.0143783251	0.0093806447	0.0513443511	0.1574505911	0.0051724138	0.0019762846	0.0036231884	0.1190508293	0.0345483191	0.0027173913	0.0009881423	0.0364681384	0.0061594203	0.003657695	0	0.042689042	0.0118482333	0.0112100784	0.001552795	0.007312253	0	0.0031055901	0.0217989379	0.1524463288	0.0993949191	0.0026132404	0.0056717761	0.0041786887	0.0386355161	0.1037100255	0	0.0133902653	0.0070127979	0.0869565217	0.0027995758	0.9532624638	4.2608695652	4.7391304348	5.1094202899	2.7117144768	0.0467375362	6.652173913	3.9547624989	1.4110986636
RU_1_55_1	learner	0.0137959866	0.0085422897	0.0147554606	0.0216802642	0.1587611127	0	0.0543874952	0.0073429952	0.0949991018	0.0535667097	0.005952381	0	0.050171648	0.0055555556	0	0	0.0329606491	0.0060606061	0.0057387057	0	0	0	0	0.0307339869	0.1145707634	0.1010114858	0	0	0	0.0516863678	0.0974842401	0	0.0384541063	0.0317880885	0	0	0.9367769441	4.3333333333	4.2666666667	4.2161904762	2.5690824843	0.0632230559	6.1333333333	3.6842454647	1.1904483828
RU_1_242_1	learner	0.008531966	0.0015243902	0.0087139423	0.0151032593	0.1701360927	0.0186240842	0	0.005988676	0.1333115859	0.0366600987	0	0	0.0674516525	0	0	0	0.0130514706	0.0015243902	0.0067327236	0	0.0041666667	0	0	0.0036764706	0.2982718528	0.0614020993	0.0111667699	0.0069444444	0	0.0350923382	0.0854146089	0	0.0026041667	0.00390625	0	0	0.9408540114	3.625	4.4375	4.3708333333	2.904636826	0.0591459886	6.9375	4.2861920612	1.0017540439
RU_1_233_1	learner	0.0055947581	0.0252533085	0.0128506071	0.0772342353	0.0810785736	0.0155074631	0	0	0.1209746021	0.0170545684	0.0109447005	0.002016129	0.0378599199	0.0115804335	0.0137682658	0	0.054273278	0.0210794414	0.002016129	0.0036764706	0	0.0202928046	0.0052083333	0.0284972084	0.1190023329	0.0988951492	0.0041666667	0.0269881472	0.0171875	0.0354058352	0.0997262992	0	0.0224102343	0.0094566052	0.0625	0.0056818182	0.9308959334	3.9375	4.5	4.5526041667	2.6738442178	0.0691040666	6.3125	3.9433607896	1.0947703223
RU_4_19_1	learner	0.0107017544	0.0316012253	0.0037037037	0.0635760197	0.0992913764	0.0017921147	0.0022222222	0.015779719	0.1434381166	0.0168847073	0.0067901235	0	0.0210842294	0	0	0	0.0208272024	0.0226010101	0	0	0.0017921147	0	0	0.0251461988	0.1024591186	0.1476959786	0.012987013	0.0330012062	0.0152777778	0.0211874594	0.1473367213	0	0.007359924	0.025462963	0.0555555556	0.0029239766	0.9195114586	3.3888888889	3.5555555556	4.2281746032	2.4607646926	0.0804885414	5.6111111111	3.5425360539	1.0130957121
RU_5_9_1	learner	0	0.0091097308	0.0310974114	0.0513483227	0.1348268103	0	0	0	0.0919620568	0.0475974931	0	0	0.0597058891	0.0047619048	0.0107954545	0	0.0162068004	0.0045454545	0.0253787879	0	0	0	0	0.0203349282	0.1946421428	0.0582799056	0.0252631579	0.0138095238	0	0.0356098945	0.1118861545	0	0.040979202	0.0118589744	0	0	0.9499774189	4	4.4	4.8316666667	2.6971579182	0.0500225811	6.5	3.9341859494	1.4047124119
RU_1_148_1	learner	0.0214154412	0.0147058824	0.00625	0.0269082633	0.1507412415	0.0065789474	0	0	0.0743713394	0.0769324297	0	0	0.1046423294	0.0151654412	0.0078125	0	0.0401967695	0.003125	0	0	0	0.0065789474	0	0.0171875	0.1406246859	0.0794373132	0.0073529412	0.003125	0.0167410714	0.0652280978	0.0731064585	0	0.0217575188	0.020014881	0.125	0.005	0.9517091791	4	4.5	6.00625	2.8878570973	0.0482908209	6.75	4.2728548058	1.6217760729
RU_1_240_1	learner	0.0132432325	0.0055694793	0.0226080247	0.0811574159	0.1064944745	0.0096450617	0	0	0.097620291	0.0302730663	0.001984127	0.001984127	0.0547185283	0.0026455026	0.012745098	0	0.0214646465	0.0254435107	0.0278485131	0	0	0.0016339869	0.0026455026	0.0298521909	0.0972509414	0.0908298852	0.0158730159	0.0089558045	0.001984127	0.0705722246	0.1070991122	0	0.0245831329	0.0332749767	0	0	0.9345055511	3.9444444444	4.1666666667	4.412962963	2.6590356069	0.0654944489	6.1111111111	3.8735400395	1.4367554148
RU_3_12_1	learner	0.0192367478	0.0145197016	0.0140959282	0.0501884215	0.120912728	0.0251994307	0	0.0043478261	0.1123409311	0.0255549554	0.0061594203	0.002173913	0.0340400553	0.0046296296	0.0099993999	0	0.024727784	0.0033494364	0	0	0	0.0314348603	0.0147077945	0.0257238733	0.1333582173	0.090285742	0.0053623188	0.0226984127	0.0041900818	0.0364838267	0.1316163058	0	0.0220668356	0.0105954222	0.0869565217	0.0037878788	0.9427696942	3.7826086957	4.4347826087	4.8460144928	2.9341576556	0.0572303058	7.1739130435	4.2608574928	1.1468390325
RU_1_266_1	learner	0.0111692274	0.0117733118	0.0307406998	0.0670021757	0.0942505174	0	0	0.0018018018	0.1186568112	0.0294484407	0.0155882353	0	0.0464111274	0.0158730159	0.0089285714	0	0.025032175	0	0.0155255787	0	0	0	0.0033333333	0.0534568091	0.0923134714	0.1001148442	0.0080882353	0.0073260073	0	0.0898725805	0.1375172535	0	0.0084684685	0.0073073073	0	0	0.9350392726	4.1333333333	4.0666666667	4.58	2.3909215071	0.0649607274	5.2666666667	3.5132004197	1.2540757021
RU_1_26_1	learner	0.0225363146	0.0174981236	0.0076682958	0.0915641601	0.0862671038	0.0077380952	0.0017857143	0	0.0949546724	0.0458939946	0.0126294212	0.0015197568	0.0701659199	0.0011160714	0	0	0.0300771517	0.0151249172	0.0199338646	0	0	0	0.0125	0.0352574491	0.109790989	0.0924985648	0.0021645022	0.0105433131	0.0017421603	0.0615952537	0.0968711195	0	0.0091826365	0.0413804347	0	0	0.95805101	4.5714285714	6.0714285714	5.4259199134	3.7785861903	0.04194899	9.7142857143	5.475764128	1.2607728475
RU_1_296_1	learner	0.0027507215	0.001344086	0.0244116586	0.0748610922	0.1308355392	0.0083333333	0.0021929825	0	0.0856875325	0.0503532366	0.0035714286	0.0016025641	0.0348613363	0.0058413808	0	0	0.0241771709	0.005275974	0.0206302694	0	0	0	0.0024509804	0.030607546	0.1422167964	0.1419140819	0.0034722222	0.0301192127	0.0220486111	0.0104231562	0.1162081797	0	0.0203366845	0.0034722222	0.0416666667	0.0052083333	0.9191727881	3.8333333333	3.5833333333	4.9284722222	2.3229404429	0.0808272119	5.1666666667	3.3866608371	1.2168482756
RU_4_25_1	learner	0.0105069614	0.0112831997	0.0085601876	0.0664917352	0.1075663531	0.0071463884	0.0015873016	0.0015873016	0.1008645395	0.0638779523	0.0067799839	0	0.0880996724	0.0034013605	0.0020703934	0	0.0496302854	0.0058651026	0.0088633715	0	0.0080869703	0.006206825	0.0065247604	0.0210088016	0.0880007892	0.1096099868	0.0074741143	0.0085919443	0.0085034014	0.0470143145	0.0952334588	0	0.0362330097	0.0133295332	0.1428571429	0.0058630059	0.9417703635	4.0952380952	4.8095238095	4.8504535147	2.7645899536	0.0582296365	6.7142857143	3.9941732829	1.3819103155
RU_1_68_1	learner	0.0106302456	0.0123282808	0.0178585799	0.0329812335	0.1475129226	0.029148408	0.0008818342	0.0040145535	0.0939650625	0.0380042286	0.0053846791	0	0.0634350282	0.0065500035	0	0	0.0245434467	0.004862407	0.0052033349	0.0030745031	0.0055526759	0.0157610739	0.0041273819	0.0262114369	0.1166539399	0.0945471936	0.0130004888	0.0374798711	0.0021564181	0.041830631	0.1030366147	0	0.0319442984	0.007319224	0.0317460317	0.0014459225	0.940871587	3.7936507937	4.5238095238	4.6516124969	2.8998294617	0.059128413	6.9206349206	4.1766122543	1.12508294
RU_1_174_1	learner	0.0153941952	0.0049004084	0.0127527859	0.0894267381	0.1067771197	0.0079402129	0	0.0063387912	0.0936061756	0.0418761098	0.0135563371	0.0027300027	0.0303080352	0.0055655753	0.0058616756	0	0.0349044998	0.009206658	0.0378052363	0	0	0.0090663391	0.0036805005	0.0362991577	0.1169544005	0.1430993191	0.0017740818	0.007288181	0.0036116984	0.0326621507	0.0981098311	0	0.0246713793	0.0038324038	0.0540540541	0.0017923186	0.9112182615	3.6216216216	4.1081081081	4.4945731446	2.6310125919	0.0887817385	6	3.8732732374	1.2363936138
RU_3_13_1	learner	0.0118518908	0.0120238095	0.0150787815	0.0505883414	0.0679835045	0.0071428571	0	0.0035714286	0.1443329089	0.0281713352	0.0037037037	0	0.0642692188	0.005625	0	0.0053571429	0.0583234127	0.00625	0.0101151572	0	0	0	0.0154411765	0.0345867569	0.0775270138	0.1318272147	0.0048809524	0.0054232804	0.01	0.0392316371	0.1482273081	0	0.0224133598	0.0160528075	0	0	0.9259497681	3.8	3.7	4.29	2.400249535	0.0740502319	5.4	3.5009720631	1.1968472258
