doc	group	acl	acl:relcl	advcl	advmod	amod	appos	aux	aux:pass	case	cc	ccomp	compound	conj	cop	dep	discourse	fixed	flat	flat:foreign	flat:name	iobj	mark	nmod	nsubj	nsubj:pass	nummod	nummod:entity	nummod:gov	obj	obl	obl:agent	orphan	parataxis	xcomp	Non-projective sentences	Non-projectivity	Average out-degree	Max out-degree	Number of communities	Average community size	Average path length	Density	Diameter	MHD	MDD
RU_1_303_1	learners	0	0.0118063754	0.0256349896	0.0222735598	0.1597840477	0.0041322314	0	0	0.1379339652	0.014280372	0	0	0.0128303515	0	0.0045454545	0	0.0123647186	0	0.0057692308	0.0041322314	0	0.0206884656	0.2360455498	0.0946094681	0.0092157842	0.027420307	0	0	0.0548873661	0.1023696372	0.0133979657	0	0.0087859111	0.0170920175	0	0	0.937890441	3.3181818182	4.3181818182	4.0826839827	2.6574692647	0.062109559	6.3636363636	3.8775724721	0.9780675281
RU_1_130_1	learners	0	0.0067501943	0.0142898768	0.0654521516	0.1811368351	0	0	0.0093873518	0.1540696396	0.0516027864	0	0	0.0638989481	0.0027777778	0	0	0.009488197	0	0	0.0054347826	0	0.0142898768	0.1293794723	0.0999064245	0.0079861111	0.0254516176	0	0.0150925926	0.0404608436	0.0679885942	0	0	0.0139208159	0.0212351102	0.0416666667	0.0138888889	0.9280631573	3.7083333333	4.25	4.0549107143	2.4400122833	0.0719368427	5.625	3.5711093591	1.1066859829
RU_1_262_1	learners	0.0042735043	0.0172057664	0.0121364221	0.1012620063	0.1301736685	0.0068101435	0.0061177249	0	0.1494635915	0.0323756982	0	0	0.0275764942	0.0181876457	0	0.0095238095	0.0301432981	0	0.005308642	0.0068101435	0	0.0106349206	0.1459265426	0.0964994632	0.01	0.0099206349	0	0	0.030645114	0.0782567028	0.004537037	0	0.042375877	0.0138351493	0.1111111111	0.0066230326	0.9379790488	4	4.1111111111	4.6574074074	2.5335892092	0.0620209512	5.9444444444	3.6768161027	1.2959906039
RU_1_312_1	learners	0	0.0176674282	0.0209699394	0.0704440938	0.1870869703	0.012138221	0.0016129032	0.0055302616	0.1151889122	0.0346629241	0	0	0.0288766087	0.0138252895	0.0029901961	0.0015082956	0.0081245168	0.0010319917	0	0.0026737968	0	0.0151012086	0.1568224877	0.1061366429	0.0032679739	0.0245504647	0	0.0042944528	0.0506198238	0.0868901657	0	0	0.013176863	0.014807568	0.0588235294	0.0075399572	0.9202917048	3.568627451	3.7647058824	4.2866013072	2.5305315552	0.0797082952	5.8235294118	3.6733214999	1.0008457146
RU_3_14_1	learners	0.0032868366	0.008776614	0.0090055141	0.0522797333	0.1822899859	0.0139207613	0.0010449321	0.0054924242	0.1167744036	0.0448059636	0.0015948963	0	0.0419171205	0.0188888889	0.0044123777	0	0.0017570665	0	0.0024242424	0.0409714149	0	0.004881733	0.1505017101	0.1100621089	0.0035070533	0.0290187203	0	0.0038604533	0.0257016507	0.0950543544	0.0037878788	0	0.0132009612	0.0107802002	0.0606060606	0.0014438199	0.9254786404	4.0909090909	4.3939393939	4.8597883598	2.5629942616	0.0745213596	5.9696969697	3.7351867333	1.341553974
RU_1_314_1	learners	0.0046034439	0.0144756241	0.020340437	0.0661040847	0.1381352445	0.0129793959	0.0020415225	0.0060287093	0.1036736061	0.035230448	0.0026156708	0	0.0455646167	0.0161502101	0.0091104184	0.0011312217	0.0066805469	0	0.0019607843	0.0220520658	0.0017301038	0.0145384917	0.1667127983	0.1076628792	0.0060851028	0.0159676209	0	0.0016339869	0.0519301198	0.0798848838	0.0058210784	0	0.0284944891	0.0106603946	0.0294117647	0.0026737968	0.9431082154	3.7941176471	4.6470588235	4.843417367	2.9755269599	0.0568917846	7.5	4.2847736227	1.0603322536
RU_1_289_1	learners	0.0015625	0.0098464912	0.0316746931	0.1037568487	0.1130116511	0.0029411765	0.0051315789	0.00625	0.1009154946	0.0375587743	0	0	0.0477644969	0.0295928122	0.0083333333	0.0020833333	0.0071078431	0	0	0	0	0.0197035392	0.0848084466	0.1616204571	0.00625	0.0154411765	0	0	0.0429159331	0.1186570759	0	0	0.0292261905	0.0138461538	0.05	0.0015625	0.8997684067	3.75	3.45	3.965	2.2322295197	0.1002315933	4.9	3.2096285819	0.9090691056
RU_1_270_1	learners	0	0.0070961718	0.0137140637	0.0553233644	0.2030930209	0	0	0	0.1186250164	0.0400469741	0	0.0035087719	0.0707359451	0	0.0164913832	0	0.0125585457	0	0.0279431611	0	0	0	0.193624138	0.0593485544	0.0051282051	0.0197802198	0	0.0074270557	0.0370983265	0.0730924688	0	0	0.0148395829	0.0205250305	0	0	0.9465034396	3.6	4.8666666667	4.3390476191	2.8333615867	0.0534965604	6.9333333333	4.1315578614	1.021082055
RU_1_65_1	learners	0	0.0019124733	0.0042023596	0.0211378121	0.1714383997	0.0201463928	0	0.0012449424	0.1335555321	0.0484251401	0	0.0007262164	0.0752546967	0	0.001036001	0	0.0033544282	0	0.0030928097	0.0007716049	0.0024928775	0.0004572474	0.2086767366	0.0598701239	0.0100968892	0.0889218521	0	0.0114610192	0.022316477	0.0906865549	0.0015946502	0	0.0163037176	0.0008230453	0.024691358	0.0008267196	0.9419093082	3.8271604938	4.2962962963	4.6977954145	2.6354926059	0.0580906918	6.2962962963	3.7921499341	1.2032076118
RU_1_309_1	learners	0	0.0033333333	0.0457810182	0.1007831827	0.1443193843	0.0332698413	0	0	0.1258874332	0.0391001494	0.0041666667	0	0.0479802663	0.0023809524	0	0	0	0	0	0.005047619	0	0.0435755044	0.1319282043	0.1313314979	0	0.0026666667	0	0	0.0125685426	0.0969696843	0	0	0.0074285714	0.0214814815	0	0	0.9346909585	3.8	3.9333333333	4.7066666667	2.5983406917	0.0653090415	5.9333333333	3.8256114402	1.2850869472
RU_3_6_1	learners	0	0.0164388243	0.0159356725	0.0699051054	0.1243222932	0.0032894737	0	0	0.1536759556	0.0205822848	0	0	0.0307744319	0.0087719298	0	0	0.0058479532	0	0	0	0	0.009502924	0.2065273416	0.1139958048	0.0179425837	0.0335371256	0	0	0.0416732066	0.118553154	0	0	0.0054344616	0.0032894737	0.1052631579	0.0092413308	0.9053202427	3.3684210526	3.5789473684	4.0208133971	2.5124233906	0.0946797573	5.6842105263	3.4835062875	0.9124123688
RU_1_129_1	learners	0.0042735043	0.0135368833	0.0316523691	0.0846519415	0.1414407439	0.0063311174	0.0113168724	0.0042735043	0.1211062192	0.0258341959	0	0	0.0290462616	0.0082468263	0.0055555556	0	0.0176359108	0	0	0.0081541219	0	0.0283843953	0.1243139145	0.1196164229	0	0.0233711177	0	0.0110554938	0.03918654	0.1007615553	0	0.0065359477	0.0319264707	0.0017921147	0.0555555556	0.0196078431	0.9393839938	4.3888888889	4.1111111111	4.9861111111	2.4407004252	0.0606160062	5.4444444444	3.5982084462	1.3943953269
RU_1_317_1	learners	0	0.0085834334	0.0124161594	0.0581933006	0.1068144129	0.003968254	0.0034013605	0.0078136518	0.137210764	0.0587515825	0	0	0.0784079905	0.0154995331	0.0092970522	0	0.027486714	0	0	0.0015873016	0	0.0145476787	0.1729211299	0.1042245264	0.0119047619	0.0222777223	0	0.014807853	0.0277362056	0.0773483172	0	0	0.0064058957	0.0183943987	0	0	0.9300034598	3.5238095238	3.9047619048	4.4333333333	2.5533205722	0.0699965402	5.9047619048	3.6907522434	1.2032995013
RU_4_40_1	learners	0.0013396884	0.0069490106	0.0304732879	0.0969212153	0.1952981444	0.0040814623	0.0034207654	0.0041967683	0.1063867761	0.0497815105	0.0003305951	0.000426013	0.0437204988	0.0103645092	0.009744679	0.0001355381	0.0130874673	0	0	0.0019032385	0.0001566183	0.0267611677	0.1454189185	0.091735907	0.0032189006	0.0052817103	0	0.0026289742	0.0439171382	0.0715504348	0.0011326242	0	0.0167311219	0.0129053158	0.0852534562	0.0058797641	0.9419025993	3.9930875576	4.4907834101	4.740520079	2.758519103	0.0580974007	6.6198156682	4.0172330545	1.2326510611
RU_1_36_1	learners	0	0.0133928571	0.0231192902	0.029772516	0.18606011	0.0326430997	0.0064516129	0	0.0954647708	0.047773668	0	0	0.0533364662	0.0130002425	0.005	0	0.0195363409	0	0	0.0111205433	0.0032258065	0.0183573854	0.1306339437	0.1036686474	0.025297619	0.0160244361	0	0.00625	0.0375950966	0.1090246786	0	0	0.0100250627	0.0032258065	0.2	0.0125641026	0.935993083	4.6	3.8	5.0433333333	2.4871274432	0.064006917	5.8	3.6039712184	1.4705443043
RU_4_34_1	learners	0.0025641026	0.0016887235	0.0231362669	0.1043173567	0.151621827	0.0123931624	0	0.0011312217	0.1161121153	0.0529324742	0	0.0005827506	0.0438956078	0.0053962602	0.0063304014	0.0016025641	0.0100007915	0	0	0.0012820513	0	0.0204980565	0.1693623788	0.1024002115	0.0062576313	0.0258911947	0	0.0019736842	0.0250600425	0.0776402963	0.0006410256	0	0.0173159687	0.0179718328	0.0576923077	0.0065802897	0.9266266006	3.6538461539	3.8461538462	4.5198260073	2.479701713	0.0733733994	5.6923076923	3.5843904492	1.0083768709
RU_1_136_1	learners	0	0.0071595275	0.0436705869	0.110046101	0.0990487785	0.0078571429	0.0102057429	0.0041501976	0.0781838281	0.0497010115	0.0039751553	0	0.0586657767	0.0078312629	0.0029214642	0	0.0065254346	0	0.0027173913	0.0069875776	0	0.0431989921	0.12845899	0.1251154959	0.0049059321	0.0377020743	0	0	0.0548654494	0.0616228374	0	0	0.0216887682	0.0227944811	0.1304347826	0.0055061262	0.9303744235	4.3913043478	4.2608695652	4.8785714286	2.605469799	0.0696255765	6.1304347826	3.7288956011	1.1612151149
RU_1_49_1	learners	0	0.0115943551	0.0188588927	0.0848127659	0.1896510215	0.0075757576	0.0017939857	0.0033374793	0.0961384522	0.0453186975	0.0013568521	0	0.0546173116	0.0070477494	0.0188319765	0	0.0068316017	0	0	0.0045605307	0.0018656716	0.0129310246	0.1021899557	0.1270492738	0.0076090561	0.0115221307	0	0.0064417886	0.06105339	0.0773975119	0.0023987207	0.0029850746	0.0155850427	0.0186439296	0.0298507463	0.0036835055	0.9141512221	3.5671641791	3.447761194	4.3927149965	2.3178800418	0.0858487779	5.1194029851	3.3612551501	1.127379663
RU_1_79_1	learners	0.0047134238	0.011029155	0.0282333095	0.1134460292	0.1379386255	0.0041810842	0.0062026378	0.0024509804	0.075435484	0.0491415071	0	0	0.0503357618	0.0034651792	0.0148220918	0	0.0053688142	0	0	0.0049019608	0	0.0200011697	0.1287790187	0.1147073377	0.0021008403	0.0055610479	0	0.0115546218	0.0716342598	0.0968678258	0	0	0.0298270855	0.0073007485	0.0588235294	0.003899287	0.9293095776	3.7352941177	3.6470588235	4.3975490196	2.4624055905	0.0706904224	5.7647058824	3.5295563087	0.9087817972
RU_3_5_1	learners	0	0.0015948963	0.0309105611	0.0611725599	0.1293274168	0.0021052632	0.004048583	0.0043859649	0.156175901	0.0580631285	0	0	0.0498396341	0.0033889602	0	0	0.0508109634	0	0	0.0029239766	0	0.0224155171	0.1291984122	0.0919033847	0.0063795853	0.0224496325	0	0.0022883295	0.0437734574	0.0987246467	0	0.0096052632	0.0185139623	0	0.2105263158	0.012050483	0.941933721	4.3157894737	4.7894736842	4.6572055138	2.8008997986	0.058066279	6.6842105263	4.0802604793	1.4911567248
RU_3_8_1	learners	0	0.01091144	0.0266401557	0.0849276821	0.0748793584	0.00625	0.0060606061	0.0132034632	0.0981502735	0.0382357629	0.003030303	0	0.0684035119	0.0060606061	0.0023255814	0	0	0	0	0.0125	0	0.0296704587	0.1317245965	0.1432893302	0	0	0	0.0085755814	0.0653798785	0.1142271133	0	0	0.045381137	0.0101731602	0.1	0.0019230769	0.917536075	4.1	3.9	4.2261904762	2.6820225809	0.082463925	6.1	3.8271584617	1.3558169318
RU_1_228_1	learners	0	0.0159782469	0.0127407407	0.0407561155	0.1662845101	0.0149814815	0	0.0114452799	0.1434803357	0.0211894103	0	0	0.0365529739	0.0089285714	0.0181327973	0	0.0079532164	0	0	0.0044444444	0	0.0100740741	0.1892382761	0.0898802964	0.0051282051	0.0207017544	0	0.0086369771	0.064955573	0.0890545679	0.0051282051	0	0	0.0143339468	0	0	0.9432800244	3.3333333333	4.2	4.5877777778	2.9294196408	0.0567199756	7	4.297783435	0.9499744889
RU_1_6_1	learners	0.0076257326	0.0133408597	0.0208638179	0.0749921321	0.2168442209	0.0078898051	0.0019762846	0.0036231884	0.1191427495	0.0381650973	0	0	0.041155775	0.0043478261	0.0039607525	0	0.0112330584	0	0.0104332385	0	0	0.0182510999	0.1474642582	0.0915861693	0.0010604454	0.0056947561	0	0.0041786887	0.0429286825	0.0879838976	0.002173913	0	0.0194603623	0.0036231884	0.0869565217	0.0023779684	0.9532414598	4.1304347826	4.9565217391	4.806884058	2.700564027	0.0467585402	6.6086956522	3.9295972171	1.3698154923
RU_1_55_1	learners	0	0.0114408404	0.0232719441	0.0340900766	0.1971565445	0	0.0543874952	0.0073429952	0.0949991018	0.0622968685	0	0	0.0534412179	0.0055555556	0.0044444444	0	0.0057387057	0	0	0	0	0.0191052774	0.1139647028	0.1010114858	0.0028985507	0	0	0	0.0567196062	0.0756801492	0.0070652174	0	0.0445147123	0.0248745082	0	0	0.9367769441	4.2	4.1333333333	4.3433333333	2.617868009	0.0632230559	6.2	3.7698266816	1.2436864947
RU_1_242_1	learners	0.0036764706	0.0015243902	0.0087139423	0.0299767392	0.1905653481	0.0205586081	0	0.005988676	0.133609205	0.0406341883	0	0	0.0610595351	0	0	0	0.0067327236	0	0	0	0	0	0.3124449257	0.0601372184	0.0111667699	0.0069444444	0	0	0.0329861111	0.0613396471	0.0015243902	0	0.0065104167	0.00390625	0	0	0.940624232	3.6875	4.4375	4.4041666667	3.0326246166	0.059375768	7.3125	4.4893065001	1.0083005234
RU_1_233_1	learners	0	0.0221283085	0.0300215987	0.1114600295	0.1509346617	0.0095973069	0	0	0.1220323346	0.0212647305	0	0.0177083333	0.0346866822	0.0115804335	0.002016129	0	0.002016129	0	0	0.0107115636	0	0.0242489365	0.1361750552	0.0996268226	0.0041666667	0.0221937904	0	0.0171493902	0.0338052254	0.0811717196	0	0	0.027863676	0.0074404762	0.125	0.015040107	0.9320316386	4	4.5625	4.1193181818	2.5467891092	0.0679683614	5.9375	3.7318500879	1.1767961157
RU_4_19_1	learners	0.0052631579	0.0324442686	0.0092028316	0.0934235401	0.1191357027	0	0	0.0178629435	0.1383141604	0.0347660819	0	0	0.0323234368	0	0.0140350877	0	0	0	0.0025062657	0	0	0.0092028316	0.0985619244	0.1519552762	0.012303486	0.0303749805	0	0.0109649123	0.0200723299	0.1456149744	0.0021052632	0	0.0094788253	0.0100877193	0.0526315789	0.0065789474	0.9182695755	3.5789473684	3.6315789474	3.8802005013	2.3030309343	0.0817304245	5.1052631579	3.3147874901	1.0507136508
RU_5_9_1	learners	0	0.0036231884	0.0224422872	0.0591975483	0.205089059	0	0	0	0.0793365126	0.0449052433	0	0	0.0454012751	0.003968254	0	0	0.0221410534	0	0	0	0	0.0125598086	0.2488345973	0.0659953398	0.0184351102	0.0133547009	0	0	0.0296749121	0.0838366772	0	0	0.031321954	0.0098824786	0.0833333333	0.0028735632	0.9013613178	3.9166666667	3.8333333333	4.3541666667	2.3771273257	0.0986386822	5.5	3.4692065094	1.1411523759
RU_1_148_1	learners	0	0.0178308824	0.0109375	0.0366122107	0.2005636794	0	0	0	0.0755077031	0.0811937933	0	0	0.1123576404	0.0217443885	0.0109375	0	0	0	0	0.0065789474	0	0.0140625	0.1389201404	0.0849322295	0.0073529412	0.003125	0	0.0167410714	0.0555241504	0.0633053221	0	0	0.0248825188	0.016889881	0	0	0.950907897	3.75	4.75	5.6604166667	3.019529209	0.049092103	7.25	4.4386801102	1.4306096123
RU_1_240_1	learners	0.0026455026	0.0063961988	0.0224117147	0.1098085986	0.1471977254	0.0016339869	0	0	0.0996900078	0.0382565668	0	0	0.0516431315	0.0026455026	0.0090744631	0.0079365079	0.0314666271	0	0	0.0016339869	0	0.0245141931	0.1127297255	0.1137990729	0.0158730159	0.0089558045	0	0.001984127	0.0705722246	0.075162095	0	0	0.0296893421	0.0142798786	0.1666666667	0.0153266888	0.9345055511	3.6666666667	4.3888888889	4.1964285714	2.6555194983	0.0654944489	6.2777777778	3.8308244456	1.1154226774
RU_3_12_1	learners	0.0090998718	0.0121042427	0.0258614065	0.0647515924	0.1687960368	0.0141215441	0	0.0043478261	0.1121527136	0.0260281882	0	0	0.0204963391	0.0046296296	0.002173913	0	0.002173913	0	0	0.0369402245	0	0.0217309717	0.1601207976	0.1111808659	0.0017391304	0.0215153308	0	0.0033027704	0.0384299965	0.0989456899	0.0039525692	0	0.0207447415	0.0146596944	0.1304347826	0.0086627141	0.9429624755	3.7826086957	4.5652173913	4.7247929607	2.6817316293	0.0570375245	6.6086956522	3.8413684113	1.1503744458
RU_1_266_1	learners	0.0027777778	0.0117733118	0.0450608191	0.0950358616	0.1257515674	0	0	0.0018018018	0.1186568112	0.0294484407	0.0041666667	0	0.0482129292	0.0158730159	0.0035087719	0	0.0120168067	0	0	0	0	0.0367901424	0.0934148359	0.1170109942	0.0080882353	0.0073260073	0	0	0.0864845815	0.1210248458	0	0	0.0084684685	0.0073073073	0	0	0.9350392726	4.2	4	4.5977777778	2.4432727625	0.0649607274	5.4	3.5544989747	1.1787460865
RU_1_26_1	learners	0	0.0174981236	0.0310219481	0.1123329107	0.1254405949	0.0077380952	0.0017857143	0	0.0949546724	0.0582356834	0	0	0.0633016642	0.0028582317	0.0181674807	0	0.0214536214	0	0	0	0	0.0239980113	0.1206299341	0.0972604695	0.0010822511	0.0135828267	0	0.0017421603	0.0615952537	0.0880563456	0.0011160714	0	0.0074404762	0.0287074596	0.0714285714	0.0169172932	0.95805101	4.3571428571	5.5	5.8623015873	3.4131345831	0.04194899	8.7142857143	4.9511913578	1.3372571844
RU_1_296_1	learners	0.0012626263	0.0027777778	0.0264520202	0.0787694638	0.1642177971	0	0.0021929825	0	0.0864296667	0.0576109246	0	0.0016025641	0.0249868553	0.0058413808	0.0024509804	0	0.0186819673	0	0	0	0	0.0244678932	0.1522605201	0.1484615219	0.0034722222	0.0287406629	0	0.0220486111	0.0090790702	0.107709994	0.0034722222	0.0041666667	0.0193713864	0.0034722222	0.0416666667	0.0052083333	0.9167084989	3.9166666667	3.6666666667	4.4173611111	2.2267612724	0.0832915011	5.0833333333	3.1966352764	1.1490149766
RU_4_25_1	learners	0	0.0112831997	0.0226177952	0.0833409032	0.1596614584	0.0115860137	0.0031746032	0	0.1008645395	0.0678206046	0	0	0.0697809599	0.0049374589	0.006462585	0	0.0103994698	0	0.0096230687	0.006206825	0	0.0170661492	0.1118389003	0.1079254732	0.0074741143	0.0085919443	0	0.0085034014	0.0517762193	0.0632478899	0.0016420361	0	0.0456067586	0.0085676285	0.0476190476	0.0026455026	0.9417703635	4.0476190476	5.0476190476	4.7199924414	2.8888275078	0.0582296365	7.1428571429	4.1569019817	1.2949368563
RU_1_68_1	learners	0.0007440476	0.0126991581	0.0118797372	0.0657067357	0.1797276082	0.019195994	0.0008680556	0.0040061739	0.0909822351	0.049694502	0.0014204545	0.0006793478	0.065366565	0.0082054181	0.0014433234	0	0.0040652695	0	0.0044610687	0.0098735745	0	0.0115962095	0.1200393644	0.1006125142	0.0132856374	0.0371752783	0	0.0016631653	0.0596076585	0.0694556538	0.0031403629	0	0.0416627718	0.0107421149	0.015625	0.0012019231	0.9324862899	3.8125	4.46875	4.5774925595	2.8109847635	0.0675137101	6.640625	4.0711459835	1.1545904776
RU_1_174_1	learners	0.0045796309	0.0047714503	0.0293191114	0.1178422357	0.1514769038	0.00773126	0	0.0093193843	0.0952447916	0.0506186422	0.0011961722	0	0.0293837145	0.0094582805	0.0043163464	0	0.0379667041	0	0	0.0044417863	0	0.0244304654	0.1421840769	0.1438236679	0.0028238866	0.0070963868	0	0.0037964229	0.0305974758	0.0560056104	0.0010526316	0	0.0286711096	0.0018518519	0.0526315789	0.0028888009	0.9107035663	3.7631578947	4.0789473684	4.532612782	2.5017813289	0.0892964337	5.7631578947	3.6597423945	1.2297588674
RU_3_13_1	learners	0.004	0.0140238095	0.0217236617	0.0886319922	0.1294577109	0.0035714286	0	0.0035714286	0.1443329089	0.0415946545	0	0	0.0606501712	0.005625	0.0029411765	0	0.0101151572	0	0	0	0	0.0187824852	0.107518897	0.1269008078	0.0102380952	0.0054232804	0	0.01	0.0423566371	0.1115952522	0	0	0.0269588143	0.009986631	0.05	0.0013157895	0.9259497681	3.7	3.95	4.0454761905	2.3512750585	0.0740502319	5.2	3.4350260306	1.1932802677
RU_1_307_1	learners	0.0026455026	0.0100999025	0.0247883284	0.091984845	0.1755099277	0	0	0	0.1186529127	0.0448598348	0	0	0.0412960729	0.0064814815	0.0014619883	0	0.0137264457	0	0	0	0	0.0171691201	0.1529626007	0.1107150398	0	0.005165692	0	0.0117110304	0.0316097402	0.108407847	0	0	0.0090916347	0.0216600529	0.0555555556	0.0058479532	0.9423660076	4.1666666667	4.7222222222	4.5363756614	2.7062017734	0.0576339924	6.6111111111	3.9699342053	1.5262733874
RU_1_293_1	learners	0.0050023458	0.0097840832	0.0226194886	0.0844239727	0.1094252654	0.0132887163	0.0014294248	0.0065345181	0.1120001323	0.0393082074	0.0061327561	0	0.0468568205	0.0150030137	0.0008818342	0	0.0105242395	0	0.0205518534	0.0058271231	0	0.0254339543	0.1110809979	0.140070717	0.0011337868	0.012012558	0	0.0139065275	0.0540323783	0.1014168063	0	0.0012531328	0.0231399197	0.0069254263	0.119047619	0.0041285613	0.9298877166	3.8095238095	4.0238095238	4.7510770975	2.7653013387	0.0701122834	6.6904761905	3.9855372256	1.201232991
RU_1_84_1	learners	0.0013888889	0.0090315598	0.0285050819	0.1063694481	0.1189942564	0.0058998184	0.0132170954	0.0031746032	0.0983786	0.0451258693	0.0071314103	0	0.0510870116	0.013585373	0.007044807	0	0.0165820495	0	0	0.0141925753	0	0.0231944786	0.0839456167	0.1416096007	0	0.0075028786	0	0.0038671024	0.0559263525	0.0854184376	0	0	0.034174053	0.0246530319	0.075	0.0060994879	0.9244965327	3.85	3.75	4.3807738095	2.4351627494	0.0755034673	5.55	3.5232572208	1.1148964099
RU_1_145_1	learners	0	0.0216264644	0.0361475066	0.0560371517	0.1328841495	0.0118225428	0.0065359477	0.0039215686	0.1071440357	0.0393380227	0	0	0.0559996806	0.0087265676	0	0	0.0078431373	0	0	0.0078781513	0	0.0316226197	0.146132994	0.1239270627	0.0061919505	0.0121381886	0	0.0030959752	0.0563572865	0.0841528423	0.0070175439	0	0.0172907398	0.0161678707	0	0	0.9319046494	3.8823529412	3.9411764706	4.1137254902	2.450845632	0.0680953506	5.5882352941	3.5843406065	1.1583495409
RU_1_134_1	learners	0	0	0.0342592593	0.1066504997	0.1150382128	0.0118518519	0	0	0.1176469724	0.0239035861	0	0	0.0209406232	0	0	0	0.01	0	0.0338095238	0	0	0.0268518519	0.1212081129	0.1079350382	0	0.0665020576	0	0.0362139918	0.0203703704	0.1265299824	0	0	0.0202880658	0	0	0	0.9355594959	3.8888888889	3.7777777778	5.0888888889	2.5420111972	0.0644405041	5.6666666667	3.6994606114	1.1413154027
RU_1_263_1	learners	0	0.0081935818	0.012010317	0.0615684288	0.1988833641	0.0010964912	0	0.0144868718	0.1227388361	0.0453027135	0	0	0.047592078	0.00390625	0.0176217888	0	0.0145669881	0	0.0069444444	0.0010964912	0	0.0078436503	0.1626804149	0.0898411145	0.0069444444	0	0	0	0.0531059419	0.0861464365	0	0	0.024532527	0.0128968254	0.0625	0.0125	0.9354099041	3.8125	4.4375	5.0173115079	2.7142028043	0.0645900959	6.5	3.9245933432	1.2122952386
